focus_session_length_minutes,break_frequency_per_hour,after_hours_activity_minutes,communication_sentiment_score,department,wellness_label
40.7,1.26,13.1,0.646,marketing,Healthy
61.5,0.75,49.8,0.413,engineering,Stressed
53.7,0,69.9,0.769,sales,Stressed
17.7,0.24,136.5,0.124,marketing,Burnout
52.6,0.26,58.9,0.765,hr,Stressed
13.4,0.09,22.7,0.333,hr,Burnout
27.8,0.53,106.7,0.298,sales,Stressed
50.0,1.03,0,0.948,marketing,Healthy
48.3,1.16,0.5,0.847,sales,Healthy
30.3,0.41,79.2,0.0,engineering,Burnout
40.2,0.43,50.6,0.542,hr,Stressed
38.9,0.45,96.2,0.405,product,Stressed
26.6,1.42,15.6,0.887,marketing,Healthy
47.2,1.62,20.7,0.742,engineering,Healthy
40.3,1.2,11.1,0.972,marketing,Healthy
9.9,0.27,88.6,0.305,engineering,Burnout
69.7,1.52,24.8,0.855,product,Healthy
56.8,1.22,8.0,0.681,engineering,Healthy
16.2,0.37,86.9,0.456,product,Burnout
48.2,1.12,19.7,0.713,product,Healthy
15.9,0.35,66.5,0.457,product,Stressed
20.3,0.42,132.1,0.416,engineering,Burnout
49.9,1.08,23.4,0.83,engineering,Healthy
10.9,0.45,38.1,0.732,product,Stressed
53.8,1.46,25.9,0.674,hr,Healthy
52.1,1.45,11.8,0.899,marketing,Healthy
38.5,1.47,22.4,0.728,engineering,Healthy
33.7,0.21,38.0,0.176,product,Burnout
18.1,0.11,88.7,0.273,hr,Burnout
18.9,0.19,185.9,0.38,hr,Burnout
40.7,1.3,14.2,0.889,engineering,Healthy
47.7,1.75,26.7,0.693,product,Healthy
21.1,0.6,55.9,0.432,marketing,Stressed
46.7,1.49,21.2,0.728,sales,Healthy
36.8,1.43,11.9,0.749,marketing,Healthy
10.8,0.2,50.9,0.439,marketing,Burnout
43.8,0.8,27.8,0.817,marketing,Healthy
53.0,0.64,13.7,0.669,sales,Healthy
49.6,0.53,65.7,0.501,hr,Stressed
10.8,0.55,53.2,0.536,sales,Stressed
31.7,0.34,67.2,0.391,sales,Stressed
35.8,0.03,103.4,0.16,marketing,Burnout
25.9,0.12,35.2,0.456,marketing,Stressed
49.4,0.96,17.8,0.888,sales,Healthy
56.9,1.18,7.3,0.843,engineering,Healthy
14.3,0.17,82.9,0.13,hr,Burnout
46.3,1.05,3.8,0.755,sales,Healthy
45.9,0.56,77.5,0.596,product,Stressed
49.6,1.34,13.5,0.654,product,Healthy
60.3,1.47,7.9,0.764,product,Healthy
11.3,0.39,54.9,0.332,product,Burnout
49.2,0.45,82.0,0.352,sales,Stressed
21.0,0.28,53.6,0.805,marketing,Stressed
38.2,0.54,76.7,0.414,hr,Stressed
19.7,0.19,101.1,0.44,product,Burnout
6.6,0.2,43.0,0.231,product,Burnout
58.8,1.91,1.8,0.71,marketing,Healthy
20.5,0.16,87.2,0.395,hr,Burnout
39.3,0.16,76.3,0.417,marketing,Burnout
42.0,0.14,108.4,0.506,engineering,Burnout
9.6,0.22,107.8,0.336,sales,Burnout
33.5,0.42,29.9,0.417,sales,Stressed
53.3,0.43,37.0,0.54,marketing,Stressed
48.0,0.41,72.5,0.721,sales,Stressed
43.7,0.87,84.3,0.526,sales,Stressed
39.9,1.29,8.7,0.939,hr,Healthy
13.7,0.22,88.6,0.393,engineering,Burnout
42.1,0.24,75.9,0.398,hr,Stressed
41.7,0.4,35.9,0.432,engineering,Stressed
34.8,1.17,33.9,0.847,engineering,Healthy
27.5,1.64,13.7,0.775,sales,Healthy
15.3,0.22,90.8,0.365,hr,Burnout
25.7,0.38,5.7,0.453,hr,Stressed
14.3,0,35.5,0.367,hr,Burnout
49.4,1.27,19.8,0.902,engineering,Healthy
58.4,1.35,0.8,0.817,sales,Healthy
47.5,0.96,18.2,0.877,marketing,Healthy
45.9,1.53,8.2,0.904,engineering,Healthy
47.7,1.2,8.3,0.939,marketing,Healthy
30.6,0.2,40.4,0.317,sales,Stressed
16.7,0.22,61.2,0.374,engineering,Burnout
45.4,0.72,10.5,0.835,marketing,Healthy
16.5,0.65,77.4,0.596,engineering,Stressed
42.1,1.74,21.0,0.972,engineering,Healthy
20.6,0.66,51.6,0.483,product,Stressed
40.6,1.25,0,0.917,engineering,Healthy
46.7,0.6,2.5,0.901,product,Healthy
30.0,0.74,68.7,0.308,engineering,Stressed
4.9,0.24,30.5,0.328,marketing,Burnout
22.6,0.35,99.0,0.211,sales,Burnout
54.9,0.43,78.3,0.617,marketing,Stressed
68.3,0.82,19.7,0.768,engineering,Healthy
71.9,1.09,15.0,0.993,hr,Healthy
34.9,0.78,22.9,0.791,marketing,Healthy
26.2,0.57,51.4,0.43,hr,Stressed
56.9,1.25,10.6,0.759,sales,Healthy
44.3,1.15,11.2,0.733,hr,Healthy
16.8,0.29,101.0,0.399,engineering,Burnout
24.4,0.15,99.2,0.377,marketing,Burnout
54.1,0.58,17.2,0.274,product,Stressed
36.2,0.59,91.0,0.494,sales,Stressed
39.2,0.46,48.2,0.302,engineering,Stressed
14.9,0.17,105.6,0.275,marketing,Burnout
37.7,0.11,89.7,0.195,marketing,Burnout
24.4,0.43,97.6,0.48,product,Stressed
65.1,1.51,15.0,0.818,engineering,Healthy
37.3,0.4,55.2,0.668,product,Stressed
37.3,0.9,15.0,0.775,engineering,Healthy
55.2,0.73,95.5,0.462,marketing,Stressed
48.1,0.73,71.4,0.889,product,Stressed
33.6,0.29,44.6,0.697,engineering,Stressed
51.6,1.77,12.3,0.84,sales,Healthy
45.6,1.13,13.1,0.755,sales,Healthy
43.9,1.15,10.1,0.678,hr,Healthy
20.4,0.16,94.8,0.344,engineering,Burnout
2.7,0.38,53.4,0.465,engineering,Stressed
34.0,0.12,89.0,0.315,sales,Burnout
33.6,0.69,75.1,0.533,hr,Stressed
65.7,0.33,110.9,0.304,product,Stressed
58.3,1.11,6.9,0.868,hr,Healthy
55.7,1.58,6.9,0.86,product,Healthy
29.1,0.31,111.8,0.233,sales,Burnout
24.4,0.35,77.7,0.194,product,Burnout
32.6,0.18,78.2,0.197,sales,Burnout
53.4,0.96,24.8,0.638,sales,Healthy
30.0,0.24,120.6,0.177,hr,Burnout
45.4,0.98,0,0.601,hr,Healthy
51.0,0.83,28.2,0.749,sales,Healthy
21.6,0.53,46.6,0.627,product,Stressed
22.5,0.05,87.0,0.33,product,Burnout
29.2,1.67,0,0.932,hr,Healthy
38.3,0.69,77.1,0.738,product,Stressed
48.6,0.84,135.2,0.321,product,Stressed
42.6,1.27,11.9,0.939,product,Healthy
41.4,0.8,25.2,0.889,marketing,Healthy
9.9,0.21,127.9,0.327,engineering,Burnout
1.1,0.06,94.9,0.166,engineering,Burnout
23.2,0.33,120.2,0.219,engineering,Burnout
54.9,0.85,18.6,0.9,hr,Healthy
21.2,0.48,102.9,0.478,product,Stressed
45.0,0.25,52.1,0.282,hr,Stressed
6.3,0.64,48.6,0.585,sales,Stressed
15.3,0.27,154.6,0.401,product,Burnout
25.2,0.3,97.6,0.35,sales,Burnout
27.7,0.09,24.1,0.419,product,Burnout
57.5,1.51,21.7,0.908,sales,Healthy
63.3,0.09,68.6,0.237,sales,Stressed
17.3,0.12,122.3,0.354,sales,Burnout
25.8,0.27,103.0,0.159,hr,Burnout
24.6,0.11,84.5,0.374,engineering,Burnout
33.2,0.62,45.7,0.502,hr,Stressed
37.1,0.66,96.4,0.456,hr,Stressed
18.1,0.61,48.3,0.41,engineering,Stressed
35.6,0.38,35.2,0.707,hr,Stressed
17.2,0.54,44.9,0.356,engineering,Stressed
62.9,0.39,123.9,0.589,engineering,Stressed
15.9,0.43,106.3,0.401,marketing,Burnout
55.4,0.35,21.7,0.414,sales,Stressed
22.6,0.16,67.2,0.24,marketing,Burnout
25.5,0.28,125.5,0.287,engineering,Burnout
46.6,0.83,33.1,0.788,product,Healthy
61.6,0.97,0,0.603,marketing,Healthy
45.2,1.11,19.8,0.687,hr,Healthy
7.6,0.07,97.9,0.367,product,Burnout
37.8,0.59,51.4,0.772,sales,Stressed
27.4,0.07,134.2,0.2,engineering,Burnout
37.1,1.16,35.5,0.905,engineering,Healthy
36.5,0.47,98.4,0.502,marketing,Stressed
54.6,0.6,51.3,1.0,marketing,Stressed
50.2,0.99,17.2,0.804,hr,Healthy
44.2,1.39,9.2,0.629,marketing,Healthy
23.4,0.07,95.6,0.147,sales,Burnout
47.5,1.22,16.9,0.873,engineering,Healthy
37.2,0.42,41.4,0.253,sales,Stressed
21.6,0.29,98.8,0.172,sales,Burnout
48.2,1.34,5.9,0.961,sales,Healthy
14.9,0.28,25.9,0.321,marketing,Burnout
47.9,1.15,10.6,0.784,product,Healthy
39.3,0.16,151.0,0.346,product,Burnout
23.7,0.58,64.5,0.471,product,Stressed
10.4,0.5,71.7,0.269,engineering,Stressed
54.6,2.08,15.8,0.92,sales,Healthy
17.7,0.41,119.1,0.294,engineering,Burnout
15.8,0.67,112.5,0.547,product,Stressed
21.0,0.05,123.8,0.314,hr,Burnout
42.1,1.4,11.0,0.855,sales,Healthy
44.6,1.07,5.9,0.75,hr,Healthy
45.2,1.68,10.8,0.833,engineering,Healthy
34.0,0.81,15.3,0.902,hr,Healthy
23.5,0.73,93.1,0.516,hr,Stressed
41.8,1.11,16.3,0.649,product,Healthy
52.3,1.63,0,0.775,sales,Healthy
41.8,0.77,24.9,0.622,sales,Healthy
43.1,1.07,21.7,0.797,engineering,Healthy
41.0,0.69,23.1,0.738,product,Healthy
4.3,0.44,72.0,0.332,sales,Stressed
40.4,1.69,5.9,0.825,product,Healthy
60.6,0.63,63.1,0.51,sales,Stressed
13.8,0.27,39.0,0.412,marketing,Burnout
46.8,0.62,65.9,0.261,engineering,Stressed
33.3,0.1,96.9,0.333,engineering,Burnout
24.6,0,116.5,0.165,engineering,Burnout
21.6,0.28,52.8,0.176,product,Burnout
38.7,0,43.1,0.515,sales,Stressed
39.7,0.71,77.8,0.427,sales,Stressed
8.1,0.57,105.1,0.406,engineering,Stressed
15.3,0.15,110.1,0.192,sales,Burnout
58.2,0.74,75.4,0.417,product,Stressed
45.8,1.58,16.5,0.817,marketing,Healthy
66.7,0.99,0,0.878,marketing,Healthy
46.6,1.16,14.8,0.771,hr,Healthy
58.4,0.87,26.4,0.871,product,Healthy
12.1,0.23,38.9,0.173,engineering,Burnout
24.5,0.09,110.4,0.22,sales,Burnout
46.0,0.55,64.7,0.441,product,Stressed
50.4,1.39,5.6,0.844,engineering,Healthy
26.2,0.05,187.6,0.362,hr,Burnout
46.2,1.4,8.5,0.778,sales,Healthy
66.9,0.89,28.9,0.867,hr,Healthy
26.0,0.1,87.8,0.27,sales,Burnout
52.9,0.8,19.7,0.644,hr,Healthy
51.3,0.88,22.2,0.97,hr,Healthy
45.7,1.63,11.5,0.7,marketing,Healthy
17.4,0.35,59.3,0.196,marketing,Burnout
14.1,0.29,120.5,0.411,hr,Burnout
45.4,1.5,4.0,0.686,product,Healthy
39.7,1.2,3.2,0.879,hr,Healthy
32.2,0.6,61.9,0.468,product,Stressed
64.1,0.21,33.9,0.521,marketing,Stressed
40.9,0.47,69.2,0.48,marketing,Stressed
37.0,0.58,57.6,0.364,product,Stressed
14.5,0.52,65.8,0.455,marketing,Stressed
51.5,0.62,92.3,0.215,sales,Stressed
22.2,0.11,109.7,0.355,product,Burnout
51.0,0.48,45.9,0.43,marketing,Stressed
34.1,0.62,94.0,0.51,hr,Stressed
49.4,1.27,7.3,0.66,engineering,Healthy
62.2,1.11,0.7,0.703,marketing,Healthy
47.7,1.19,8.1,0.839,marketing,Healthy
42.0,0.5,51.0,0.266,sales,Stressed
51.5,0,22.3,0.322,product,Stressed
50.2,1.65,10.1,0.961,hr,Healthy
26.7,0.71,86.6,0.491,hr,Stressed
43.7,0.69,90.5,0.549,marketing,Stressed
27.6,0.11,79.4,0.326,marketing,Burnout
65.9,0.97,29.2,0.992,sales,Healthy
31.0,0.15,168.9,0.207,sales,Burnout
44.5,1.72,27.0,0.687,engineering,Healthy
21.0,0.27,126.7,0.209,engineering,Burnout
35.6,1.53,23.6,0.952,sales,Healthy
42.8,0.84,33.0,0.767,marketing,Healthy
30.8,0.27,85.6,0.62,sales,Burnout
63.5,0.75,0,0.817,engineering,Healthy
17.1,0.06,158.4,0.301,sales,Burnout
33.1,0.59,30.7,0.425,marketing,Stressed
64.0,0.92,13.1,0.789,engineering,Healthy
53.7,0.56,64.5,0.574,product,Stressed
39.5,0.95,12.2,0.622,engineering,Stressed
44.6,1.37,35.0,0.802,marketing,Healthy
39.6,0.48,11.1,0.812,sales,Stressed
31.9,0.52,42.3,0.487,sales,Stressed
35.0,0.3,145.9,0.251,engineering,Burnout
53.9,0.12,73.5,0.743,hr,Stressed
45.8,0.56,62.6,0.51,hr,Stressed
55.1,1.04,7.4,0.908,marketing,Healthy
46.8,0.34,45.9,0.443,marketing,Stressed
47.1,0.89,6.1,0.789,hr,Healthy
22.1,0,123.3,0.406,marketing,Burnout
11.6,0.31,79.9,0.34,hr,Burnout
23.5,0.22,76.9,0.529,hr,Stressed
19.5,0.24,79.1,0.354,sales,Burnout
16.2,0.38,52.6,0.36,marketing,Burnout
37.3,1.01,8.7,0.715,engineering,Healthy
33.3,0.29,27.6,0.913,marketing,Healthy
43.3,0.47,62.9,0.321,hr,Stressed
23.9,0.33,0,0.274,engineering,Stressed
18.3,0.12,100.3,0.298,marketing,Burnout
22.9,0.25,54.4,0.388,marketing,Burnout
66.2,1.24,11.5,0.819,hr,Healthy
61.1,1.48,10.7,0.778,engineering,Healthy
57.6,1.51,10.3,0.761,sales,Healthy
29.8,0.31,106.3,0.255,sales,Burnout
76.0,0.64,16.4,0.76,engineering,Healthy
57.3,1.41,38.2,0.811,product,Healthy
18.0,0.33,97.6,0.377,marketing,Burnout
43.4,0.88,17.8,0.76,product,Healthy
11.3,0.02,113.3,0.389,product,Burnout
18.4,0.37,158.3,0.364,hr,Burnout
11.1,0.28,120.3,0.363,product,Burnout
0,0.34,36.4,0.626,product,Stressed
44.0,1.44,33.3,0.736,engineering,Healthy
18.5,0.19,78.3,0.202,hr,Burnout
8.8,0.26,102.2,0.296,engineering,Burnout
43.0,0.66,45.5,0.563,marketing,Stressed
27.8,1.2,16.4,0.649,engineering,Healthy
31.8,0.43,44.3,0.472,marketing,Stressed
26.5,0.19,59.5,0.4,product,Burnout
56.4,1.29,24.5,0.877,marketing,Healthy
5.7,0.15,151.0,0.429,product,Burnout
21.8,0,80.6,0.112,marketing,Burnout
49.4,0.32,23.3,0.597,hr,Stressed
21.1,0.14,99.5,0.342,hr,Burnout
43.7,1.19,8.5,0.816,engineering,Healthy
19.2,0.05,162.1,0.209,hr,Burnout
25.7,0.49,41.5,0.213,engineering,Stressed
76.5,1.45,13.2,0.741,hr,Healthy
51.5,0.53,67.6,0.272,product,Stressed
10.2,0.13,94.7,0.149,sales,Burnout
62.8,0.55,68.4,0.444,engineering,Stressed
20.6,0.12,97.0,0.257,marketing,Burnout
22.8,0.15,106.7,0.128,product,Burnout
16.1,0.27,77.4,0.401,hr,Burnout
52.2,1.19,18.9,0.887,hr,Healthy
18.3,0.32,116.8,0.229,sales,Burnout
15.0,0.12,65.2,0.064,product,Burnout
20.7,0.11,69.3,0.281,product,Burnout
28.2,0.37,94.0,0.53,engineering,Stressed
40.9,1.14,21.3,0.843,hr,Healthy
12.6,0.17,100.2,0.402,hr,Burnout
40.1,0.4,52.4,0.453,hr,Stressed
56.0,0.68,48.7,0.504,sales,Stressed
33.5,0.51,82.7,0.475,hr,Stressed
8.4,0.31,133.8,0.388,marketing,Burnout
17.3,0.56,64.6,0.524,engineering,Stressed
30.3,0.75,71.4,0.565,sales,Stressed
55.1,1.29,23.5,0.859,sales,Healthy
46.7,0.29,59.3,0.437,hr,Stressed
59.6,1.29,21.7,0.66,product,Healthy
13.2,0.17,35.4,0.335,marketing,Burnout
33.6,0.28,41.1,0.36,marketing,Burnout
25.8,0.27,83.8,0.465,marketing,Stressed
22.8,0.43,79.9,0.154,hr,Burnout
52.1,0.53,81.5,0.647,marketing,Stressed
36.3,0.61,32.1,0.86,sales,Healthy
52.9,1.66,26.1,0.774,engineering,Healthy
33.6,1.34,2.6,0.903,product,Healthy
45.5,0.72,60.9,0.787,sales,Stressed
79.2,1.38,18.2,0.845,product,Healthy
49.9,0.35,43.3,0.496,hr,Stressed
6.1,0.27,101.6,0.185,marketing,Burnout
54.5,0.79,32.9,0.893,engineering,Healthy
21.6,0.27,99.1,0.418,sales,Burnout
66.1,1.16,25.5,0.746,engineering,Healthy
31.9,0.34,31.3,0.137,hr,Burnout
37.1,0.67,57.5,0.481,hr,Stressed
28.8,0.56,25.1,0.616,sales,Stressed
52.9,0.57,46.8,0.606,marketing,Stressed
45.5,0.36,53.9,0.608,hr,Stressed
11.4,0.16,106.6,0.323,marketing,Burnout
21.9,0.86,10.8,0.862,marketing,Healthy
50.6,0.95,0,0.791,product,Healthy
65.4,0.52,71.6,0.414,engineering,Stressed
32.5,0.99,28.4,0.85,marketing,Healthy
35.9,0.4,44.4,0.516,marketing,Stressed
45.8,1.75,16.9,0.662,product,Healthy
0,0.2,130.3,0.252,marketing,Burnout
9.8,0.13,87.7,0.463,hr,Burnout
20.3,0.28,32.0,0.363,sales,Burnout
43.1,1.05,25.7,0.819,hr,Healthy
37.5,0.59,83.6,0.273,hr,Stressed
59.2,0.69,7.8,0.8,sales,Healthy
19.7,0.28,181.0,0.407,marketing,Burnout
30.5,0.98,39.7,0.457,sales,Stressed
21.8,0.37,69.9,0.319,hr,Stressed
51.1,1.62,27.6,0.85,hr,Healthy
64.8,1.19,18.4,0.794,sales,Healthy
28.4,0.04,112.0,0.49,marketing,Burnout
51.1,1.01,5.3,0.711,engineering,Healthy
45.8,0.47,98.9,0.673,hr,Stressed
65.1,1.13,22.2,0.863,marketing,Healthy
37.2,0.44,40.6,0.701,product,Stressed
3.6,0.37,52.2,0.428,sales,Stressed
50.1,0.49,74.6,0.468,hr,Stressed
23.6,0.05,66.5,0.086,engineering,Burnout
51.1,1.22,0,0.827,marketing,Healthy
13.7,0.16,53.9,0.276,marketing,Burnout
25.8,0.25,54.4,0.203,sales,Burnout
8.8,0.39,45.7,0.516,product,Burnout
32.1,0.56,56.9,0.208,engineering,Stressed
18.4,0.19,64.4,0.1,sales,Burnout
14.8,0.14,128.7,0.184,marketing,Burnout
50.8,0.61,24.6,0.472,sales,Stressed
35.8,1.16,26.7,0.848,sales,Healthy
65.8,1.31,11.3,0.8,sales,Healthy
54.0,1.31,16.6,0.751,engineering,Healthy
23.5,0.14,110.1,0.483,product,Burnout
14.6,0.7,66.3,0.545,sales,Stressed
28.5,0.37,47.9,0.581,engineering,Stressed
23.2,0.19,88.7,0.142,hr,Burnout
39.9,0.12,104.6,0.448,hr,Burnout
28.8,0.23,107.8,0.382,marketing,Burnout
64.4,1.19,12.8,0.705,product,Healthy
45.7,1.82,16.8,0.857,product,Healthy
52.8,1.12,24.6,0.784,hr,Healthy
33.5,0.23,95.5,0.176,marketing,Burnout
18.1,0.7,62.8,0.376,engineering,Stressed
55.1,0.65,106.6,0.347,engineering,Stressed
63.4,1.23,17.0,0.975,marketing,Healthy
18.0,0.17,72.5,0.267,product,Burnout
44.3,1.27,4.9,0.726,sales,Healthy
27.7,0.23,122.6,0.162,sales,Burnout
23.9,0.09,111.4,0.288,hr,Burnout
48.8,0.58,88.2,0.626,product,Stressed
22.4,0.32,74.4,0.082,marketing,Burnout
20.9,0.17,115.1,0.366,engineering,Burnout
49.1,1.13,27.4,0.638,hr,Healthy
26.2,0.14,69.4,0.5,engineering,Stressed
20.3,0.16,102.9,0.233,marketing,Burnout
35.6,0.63,50.2,0.352,engineering,Stressed
61.7,1.18,13.6,0.864,marketing,Healthy
24.4,0.18,57.5,0.477,product,Stressed
54.6,0.46,99.0,0.204,hr,Stressed
56.0,0.82,5.1,0.796,hr,Healthy
13.7,0.11,98.1,0.18,marketing,Burnout
65.7,0.54,38.9,0.615,sales,Stressed
43.5,1.39,22.6,0.756,hr,Healthy
38.2,0.15,35.1,0.294,marketing,Burnout
34.5,0.05,74.7,0.321,sales,Burnout
38.4,0.68,29.7,0.544,engineering,Stressed
15.3,0.52,27.1,0.569,marketing,Stressed
38.6,0.85,96.0,0.535,engineering,Stressed
24.0,0.16,106.6,0.369,marketing,Burnout
16.9,0.52,35.1,0.521,sales,Stressed
48.9,0.01,78.8,0.695,sales,Stressed
50.8,1.14,23.9,0.895,product,Healthy
48.8,0.89,7.5,0.564,sales,Healthy
49.5,0.78,26.7,0.658,sales,Stressed
12.8,0.23,37.2,0.323,engineering,Stressed
49.2,1.62,0,0.82,marketing,Healthy
41.3,0.58,66.0,0.528,sales,Stressed
41.9,1.07,14.2,0.92,product,Healthy
41.4,0.46,69.2,0.244,engineering,Stressed
17.9,0.51,58.8,0.468,hr,Stressed
43.2,0.78,94.6,0.578,engineering,Stressed
15.2,0.07,68.8,0.307,sales,Burnout
41.7,0.6,26.0,0.394,sales,Stressed
48.9,0.88,10.4,0.74,hr,Healthy
28.4,0.44,82.5,0.616,engineering,Stressed
50.7,0.75,13.3,0.678,hr,Healthy
63.5,1.18,8.1,0.748,engineering,Healthy
22.4,0.76,60.9,0.287,hr,Stressed
27.0,0.38,35.0,0.551,engineering,Stressed
22.0,0.12,77.9,0.587,engineering,Stressed
20.9,0.15,87.4,0.268,hr,Burnout
30.9,0.19,112.4,0.444,hr,Burnout
33.6,0.67,32.8,0.761,product,Stressed
38.3,0.32,82.1,0.849,sales,Stressed
19.6,0.19,21.2,0.216,marketing,Burnout
27.0,0.19,96.1,0.485,product,Burnout
53.4,0.65,40.5,0.356,marketing,Stressed
20.8,0.43,44.8,0.675,engineering,Stressed
15.9,0.2,155.2,0.256,engineering,Burnout
53.0,0.6,35.3,0.799,product,Healthy
18.7,0.23,118.8,0.119,engineering,Burnout
40.4,0.59,14.5,0.757,sales,Healthy
46.9,0.97,12.1,0.67,hr,Healthy
32.1,0.19,114.7,0.286,product,Burnout
58.1,0.7,1.4,0.687,sales,Healthy
60.2,0.62,102.9,0.5,product,Stressed
24.9,0.17,126.7,0.333,hr,Burnout
34.2,1.26,14.7,0.717,engineering,Healthy
23.9,0.19,67.1,0.428,hr,Burnout
49.2,0.47,71.3,0.557,sales,Stressed
28.6,0.21,78.5,0.423,sales,Burnout
48.7,0.26,61.0,0.318,engineering,Stressed
62.7,0.4,91.6,0.361,engineering,Stressed
52.9,0.48,57.7,0.345,hr,Stressed
44.3,0.88,16.4,0.814,sales,Healthy
22.2,0.07,122.2,0.404,product,Burnout
23.4,0.06,79.6,0.258,marketing,Burnout
35.0,0.64,78.7,0.375,product,Stressed
56.7,0.7,120.6,0.579,product,Stressed
20.9,0.45,66.6,0.542,engineering,Stressed
45.3,0.68,95.1,0.677,marketing,Stressed
44.3,1.41,12.5,0.766,engineering,Healthy
9.9,0.24,141.7,0.372,sales,Burnout
10.0,0.09,34.6,0.187,sales,Burnout
14.6,0.42,95.0,0.499,product,Stressed
51.4,1.3,9.0,0.86,marketing,Healthy
53.8,0.74,21.2,0.864,engineering,Healthy
53.4,1.49,17.2,0.846,marketing,Healthy
17.2,0.13,98.6,0.218,hr,Burnout
7.2,0.65,10.7,0.528,marketing,Stressed
38.0,1.0,16.8,0.822,engineering,Healthy
19.9,0.05,29.1,0.175,product,Burnout
37.2,0.83,2.9,0.898,hr,Healthy
61.0,1.21,17.3,0.591,marketing,Healthy
50.6,0.26,37.8,0.449,hr,Stressed
60.4,1.78,17.0,0.949,product,Healthy
0,0.38,28.7,0.63,sales,Stressed
61.8,0.74,64.2,0.317,engineering,Stressed
74.0,1.19,15.5,0.769,engineering,Healthy
41.9,1.28,18.3,0.792,marketing,Healthy
27.8,0.48,44.8,0.676,product,Stressed
36.0,0.64,69.2,0.483,sales,Stressed
39.8,0.68,45.9,0.435,marketing,Stressed
48.7,0.4,41.6,0.362,sales,Stressed
55.5,0.81,1.7,0.627,sales,Healthy
16.7,0,91.8,0.406,hr,Burnout
34.5,0.38,34.7,0.226,product,Stressed
48.4,1.17,7.5,0.865,marketing,Healthy
59.9,1.68,3.9,0.765,engineering,Healthy
59.4,1.07,19.7,0.607,hr,Healthy
48.0,1.39,8.2,0.846,hr,Healthy
26.6,0.42,38.0,0.276,marketing,Burnout
47.0,1.5,17.7,0.863,product,Healthy
37.2,0.41,30.2,0.338,engineering,Stressed
25.7,0.51,56.9,0.744,product,Stressed
38.8,0.06,41.0,0.44,hr,Stressed
26.5,0.57,87.4,0.557,sales,Stressed
40.4,1.69,9.0,0.827,sales,Healthy
61.7,1.22,12.1,0.668,sales,Healthy
19.6,0.32,0,0.115,marketing,Burnout
49.3,1.22,12.1,0.787,sales,Healthy
49.2,1.46,25.0,0.793,sales,Healthy
64.7,0.58,18.1,0.53,engineering,Stressed
13.0,0.19,74.3,0.291,product,Burnout
28.7,0.17,31.5,0.502,product,Stressed
67.5,0.5,34.9,0.615,product,Stressed
47.8,1.34,3.0,0.647,sales,Healthy
12.8,0.52,54.2,0.277,product,Stressed
25.4,0.68,52.3,0.269,engineering,Stressed
21.9,0.42,70.9,0.455,marketing,Stressed
4.5,0.14,195.7,0.264,product,Burnout
42.9,0.93,25.4,0.646,sales,Healthy
15.7,0.81,100.3,0.301,engineering,Stressed
24.7,0.18,71.8,0.313,marketing,Burnout
56.7,1.31,0.8,0.83,engineering,Healthy
37.1,0.69,78.2,0.586,hr,Stressed
51.6,0.48,54.3,0.578,engineering,Stressed
53.6,0.57,16.5,0.782,hr,Healthy
33.9,0.47,92.9,0.546,hr,Stressed
23.4,0.09,130.7,0.348,sales,Burnout
38.2,0.28,64.4,0.481,engineering,Stressed
40.0,0.56,17.5,0.823,hr,Healthy
52.7,1.35,7.6,0.888,marketing,Healthy
21.2,0.19,92.6,0.346,marketing,Burnout
9.7,0.16,65.8,0.236,hr,Burnout
20.1,0.1,115.3,0.345,hr,Burnout
26.8,0.67,90.1,0.19,hr,Stressed
73.9,0.24,54.4,0.359,engineering,Stressed
48.6,1.05,4.3,0.888,marketing,Healthy
10.4,0.49,76.1,0.718,product,Stressed
62.2,1.28,12.5,0.798,sales,Healthy
20.5,0.16,101.3,0.271,marketing,Burnout
48.5,0.37,66.4,0.547,sales,Stressed
39.9,0.92,23.4,0.807,sales,Healthy
17.0,0.38,30.6,0.565,product,Stressed
24.4,0.23,133.8,0.282,hr,Burnout
38.2,0.47,53.1,0.715,marketing,Stressed
44.8,0.19,50.7,0.327,product,Stressed
29.9,0.22,18.3,0.36,product,Stressed
9.9,0.17,171.2,0.395,product,Burnout
54.8,1.58,8.9,0.789,hr,Healthy
57.7,1.51,25.8,0.862,hr,Healthy
36.1,0.13,80.2,0.376,product,Burnout
52.9,0.37,14.2,0.412,engineering,Stressed
32.0,0.48,61.5,0.316,engineering,Stressed
59.5,0.81,20.0,1.0,product,Healthy
52.4,0.34,27.5,0.372,hr,Stressed
13.9,0.32,103.3,0.161,product,Burnout
41.6,1.32,21.0,0.643,sales,Healthy
37.4,1.38,10.5,0.736,marketing,Healthy
43.1,1.37,19.1,0.888,marketing,Healthy
51.1,0.27,55.4,0.426,product,Stressed
21.4,0.68,65.4,0.072,engineering,Stressed
17.8,0.32,79.4,0.387,hr,Burnout
22.8,0.11,81.0,0.034,hr,Burnout
4.4,0.3,61.3,0.323,engineering,Burnout
33.1,0.5,47.1,0.575,product,Stressed
57.4,1.59,26.4,0.799,engineering,Healthy
35.3,0.11,6.9,0.415,marketing,Burnout
49.2,1.45,23.6,0.785,engineering,Healthy
3.1,0.19,102.7,0.389,hr,Burnout
14.2,0.25,84.6,0.333,hr,Burnout
21.3,0.71,91.0,0.554,marketing,Stressed
44.0,0.7,96.5,0.426,hr,Stressed
